product_id,name,category,price,stock
965604c1-d4d5-43e7-96db-ddc64f1d2699,Fone Bluetooth 105,eletrônicos,164.65,91
24e417f9-4943-4ad9-aec4-d1be4021d41e,Skate 436,esportes,675.88,128
29333da7-b792-4d5f-be2a-14e7ae4fad65,Skate 540,esportes,792.48,4
53604585-7fda-4ad7-b902-91435cf0414e,Skate 791,esportes,344.08,20
0b0c5a88-3ee9-4c05-ab17-67146657841c,História 158,livros,43.15,80
136ab28d-c281-42fd-a242-3b2be136c279,Smartphone 241,eletrônicos,2822.61,15
0a80513c-6e96-4d94-b849-22a5fee3ef9e,Bola 289,esportes,62.93,95
b0a828d7-f542-4f91-a00d-c185354584c5,Tênis 203,moda,322.61,23
0902fbe4-5252-4b62-9606-15a8cda90549,Panela 375,casa,272.96,49
7eba742b-36c1-44c1-a436-bf1cdffabd1c,Tênis de Corrida 153,esportes,571.28,92
6d3faf80-ce19-4b5b-b7a8-8e46cdfffb7c,Bola 497,esportes,118.35,24
4f0bb92d-f432-4f55-8d91-b5a8b260b8ec,Smart TV 628,eletrônicos,2153.99,136
520f88d3-577f-444b-bb83-1b00b24d551a,Cadeira 920,casa,,88
886c56d4-ac21-4151-9c52-13d9064621dd,História 775,livros,-114.98,106
dff7132b-8d8e-4a51-bcf5-052264a3f92b,Tênis 974,moda,597.14,129
e857b98d-1924-4b95-990c-dd5d9682146d,Camiseta 571,moda,101.07,137
4e694ad4-182d-4ce0-82da-2379cc078bbe,Sofá 408,casa,2002.23,44
1be71128-998c-457e-81e2-e86e53777100,Camiseta 386,moda,93.7,134
31a8b981-c9bd-4ccb-af19-edcf76bb2176,Sofá 978,casa,2136.08,11
1e47a393-89fb-42a4-a5d8-b8cb381d24db,Tênis 863,moda,156.73,27
cde864be-6953-4ef9-ad76-4f75b73ef35d,Sofá 164,casa,1860.74,79
c0a67357-83c8-4351-879b-6810e1ee8055,Sofá 892,casa,1078.97,98
3586d9b4-4f1b-4be7-9fce-065b51d279be,Panela 777,casa,292.42,90
ac88d5e6-f262-419d-9dd9-d24a695953bf,Cadeira 733,casa,226.47,119
8d42001c-1571-44ec-9e5f-dde2956bbc84,Romance 234,livros,38.57,83
30e25115-eb1f-41a1-af1b-52f8cda2466b,Tênis 952,moda,385.09,88
a2cd6c26-9c86-4d89-ac26-9b1c3bf77f33,Caixa de Som 887,eletrônicos,226.09,96
c8ea7afe-cc42-4e98-ac60-29da792596e0,Smartphone 996,eletrônicos,3760.86,63
7ee2e051-dc9e-45af-807c-f84f701f7717,Lâmpada 692,casa,30.98,42
e84b1ce9-6a85-4dcc-bd19-0451e43e180d,Bola 843,esportes,68.79,112
6bf94bd0-5808-49d1-9463-babf89c06cfd,Mochila 984,esportes,176.81,75
69a6f6e5-73b6-4cc8-9dc9-ee7fb15d75a9,Lâmpada 435,casa,45.49,148
0bb98fb0-1927-4393-844f-8b27b0e8d9fc,Camiseta 133,moda,73.93,60
dcbcdd94-260f-4a75-8fbf-548bc0b228ac,Camiseta 771,moda,73.08,10
319b2708-72d4-444b-9ec1-5e45e491b235,Panela 944,casa,71.31,45
93c23ae9-03c2-467f-aba2-a860b144ea7c,Smart TV 406,eletrônicos,1293.39,37
915fac4e-bf12-4eea-938c-5ac53c1f6f37,Tênis de Corrida 663,esportes,,40
a10c5189-858c-4775-ba19-d3e67134b214,Smart TV 921,eletrônicos,2280.64,129
19541176-77c4-4e80-afc0-b5c9368b3290,Smart TV 780,eletrônicos,1989.94,5
faaa91fc-689f-4680-835b-06a7c9885441,Fone Bluetooth 382,eletrônicos,157.18,71
7695c841-1e6a-4bbe-84c6-1396495233f3,Notebook 321,eletrônicos,3009.05,104
9eb29cc2-1806-49cc-8628-b4eb586f43a5,Liquidificador 212,casa,109.74,57
239cd2ce-3052-41c3-add1-a8cbc4b11dec,Smart TV 986,eletrônicos,4404.59,62
9e62718b-a233-460f-bb79-e5ae3f731776,Autoajuda 703,livros,81.49,148
765bf3c7-9d77-4e0d-aa94-d4d8b5943a23,Smart TV 648,eletrônicos,4062.52,128
05ea5665-b56e-46f0-913d-a0e0dae7c2c9,Fone Bluetooth 330,eletrônicos,513.44,103
baf58c1c-e304-4fe3-b3cc-60e31aa11ed6,Fone Bluetooth 649,eletrônicos,568.65,85
3fb7d13f-c27a-46af-b4e1-dd1025524e77,Cadeira 670,casa,516.31,63
30112d8d-f40d-4d91-a9e7-37f22da42411,Mochila 655,esportes,222.97,78
4f36e6d2-f23a-4ff0-a1c0-019beb1d6efb,Tênis de Corrida 116,esportes,457.65,94
331ec19b-95a9-4981-b04d-b260b1d9c099,Livro Técnico 745,livros,156.28,116
96b9236d-d84c-4f15-abd7-55c6f4824006,Tênis de Corrida 330,esportes,252.07,52
f73508a6-6b7e-45fb-a214-79fd03e03a1f,Romance 314,livros,63.6,150
b9cc461f-2cec-4c7e-bd50-fcf23147758c,Notebook 547,eletrônicos,5583.09,78
e070ea7b-07a4-420b-8adf-ac7a8e02bf62,Liquidificador 897,casa,146.5,128
e9df5121-b739-4512-bedc-9dea10cb1f1e,Boné 302,moda,64.93,105
f1f3c368-f15d-4cf3-88b5-d274847e142b,Smart TV 103,eletrônicos,4988.84,93
f7543c7f-e553-49e8-96a7-416b84848f0e,Skate 863,esportes,,27
474a8667-21f2-4c60-aae7-21119e391cce,História 746,livros,85.98,117
ac35ed99-b06b-45a7-8fc7-73d1df7d7978,Bicicleta 875,esportes,957.75,99
a324004b-2278-4d4e-b6dd-cfa09b6a4d67,Boné 700,moda,43.07,110
0b2150ef-aa07-4c4e-bb7a-e336cdada147,Livro Técnico 904,livros,69.28,9
3f1fedda-3c2e-4a76-91dd-6fb472d8d37f,Cadeira 591,casa,576.26,53
66c52039-9b8b-4c12-b97d-cac6986af905,Caixa de Som 726,eletrônicos,338.12,21
15a269a5-2175-4fad-85a4-ce52e00c788f,Lâmpada 416,casa,49.43,145
1fe1abe9-4780-4d86-87da-5ab82f05047b,Romance 696,livros,67.41,103
185fc419-3402-458b-88ae-815c1608e396,Smartphone 388,eletrônicos,3606.94,101
3148ca87-2310-4a85-a2e9-d56d2f404893,Smart TV 839,eletrônicos,3526.4,149
7477f2a7-ef15-4c74-9cab-98996c4309b0,Notebook 799,eletrônicos,2915.76,107
39907ac3-9e4d-4d28-93da-16a490392c3b,História 575,livros,,109
2139dd54-e433-4c2f-be63-8ed6da98da31,Skate 442,esportes,610.71,94
d53cf583-fce5-4b38-8777-0b001fccc153,Notebook 629,eletrônicos,6651.72,48
937e0b76-d8c6-4452-a713-5fd798663be8,Tênis 990,moda,447.18,79
fbe37289-04b3-4da5-8a08-9bf8173b6f0c,Camiseta 951,moda,53.15,93
9c43b944-d6b5-44a0-b6c6-77a6696f880d,Livro Técnico 847,livros,159.41,147
8362287a-b7d4-4d70-a6b3-1261d364abfa,Livro Técnico 406,livros,61.89,17
5221e7fa-ecf9-46f1-9b85-8eca188d87e0,História 394,livros,-103.02,145
2932c6b1-8da0-4bf6-a1f8-8834506cef49,Bicicleta 839,esportes,1507.28,39
2b76e1a9-5721-4325-a5d9-c7274d5416bc,Jaqueta 208,moda,391.83,91
8b18e1c1-ecb9-4941-a840-dcd5fb943795,Lâmpada 785,casa,62.6,60
23b61859-b5ce-4d22-92ba-0ba3036b8a18,História 219,livros,71.88,144
e63b5d36-d8d1-40ee-b775-47d938822342,Mochila 558,esportes,137.36,53
75f8c6a2-2102-46e4-acf7-d18876c0cc58,Jaqueta 742,moda,290.49,2
bbd65c88-09c9-4bff-9d94-b67af6873062,Caixa de Som 865,eletrônicos,446.25,132
1453d05a-cdd7-4bd7-8498-28f835d623a7,Romance 858,livros,72.01,116
f14ce70f-da49-4d5c-861f-2aeadb06288b,Liquidificador 344,casa,149.4,148
f389a4a3-f6f6-4909-bb98-d44ecf0f30dd,Jaqueta 486,moda,335.03,87
2301c919-e00c-4e21-83b3-f8f1d568a92e,Lâmpada 694,casa,21.76,135
5ec28b22-a9b9-4c34-8e07-b5f73bcaea11,Panela 839,casa,224.88,127
c29893b4-dfcb-4e5c-bd8e-afc57a2c3fde,Mochila 239,esportes,186.02,123
3420e41f-997c-4dd2-a84d-5aa9e4e25222,Mochila 299,esportes,250.3,36
8c87cb1d-91d8-4c23-a6ae-8ea2efbc382c,Calça Jeans 292,moda,142.27,55
fe49f762-e2e9-4ebf-833a-293490072c37,Smart TV 152,eletrônicos,4952.05,118
b00fd926-fcbf-47e0-bf16-0e5df34cd9a8,Infantil 713,livros,37.15,77
469ebd5d-3983-48e0-b042-95dc77f0b4b0,Panela 112,casa,,76
b9fd7b4b-a587-4dae-9fb6-85c85a23e5c9,Liquidificador 552,casa,386.59,77
45f0d945-d49f-47f1-a174-83314f6dbfb4,Autoajuda 154,livros,99.83,91
476fc3ac-93c3-42d7-a60d-e6edf129a3a6,Tênis 832,moda,,78
50da1946-e893-406b-be26-76094c6432db,Boné 852,moda,57.63,66
4ce5738b-c623-43bb-84eb-08d9bf1fdaf1,Caixa de Som 868,eletrônicos,211.62,92
f6aaec87-0d89-4d7a-8dc6-34e829ef38a5,Livro Técnico 930,livros,85.04,13
76451853-560b-4c96-b959-e47276374183,Jaqueta 568,moda,175.14,150
1c8efa3a-db8b-4ddb-bdab-d9e2d187f266,Liquidificador 153,casa,344.14,70
6d5dadf4-05cf-45c3-ae11-881b16896108,Smartphone 585,eletrônicos,3917.87,7
ab373128-3186-410a-b2e3-14d6ddc81b2c,Camiseta 805,moda,40.24,121
4e78d78d-aed7-4705-a8cf-c78be2fcb6fa,Camiseta 179,moda,100.84,36
9fe00521-422a-4efb-bcbb-14593f7fcc28,História 835,livros,75.83,114
6fb30e11-ae4d-4599-8445-60b26fd9d94b,Panela 471,casa,163.06,122
1c7984ba-3c98-41c4-9523-dc82e5f41e13,Smart TV 690,eletrônicos,4954.39,56
58b40222-fdd6-483c-a97e-b46dc69e9820,Infantil 438,livros,41.38,107
df02d12f-e7b0-42c9-b5bb-57af8878a70a,Panela 140,casa,73.53,98
83ac6422-4ad8-42ac-a186-130948ae227a,Tênis 353,moda,213.63,132
3c6b86e8-b954-4b96-8e50-8ebd2dcd7d30,Infantil 188,livros,29.07,28
9016c3aa-d184-473d-a3d8-d68ae7c9b188,Tênis de Corrida 469,esportes,-540.64,53
d2cc2cac-51d6-498f-81ba-ce29e9806cf0,Jaqueta 743,moda,291.86,15
13a4ddef-d8fe-4bb9-b339-5210d11caad4,Camiseta 958,moda,40.58,60
4cf6e111-5033-47a2-96b9-1f022dcd3c04,Autoajuda 612,livros,53.45,91
74e1767d-80e5-439e-85e0-a90e55cb2763,Livro Técnico 174,livros,158.2,66
aa38d051-5321-421a-8a86-1048925962b1,Panela 388,casa,189.92,6
0f687f4b-d778-4983-ba9b-a923ed72af6b,Cadeira 761,casa,185.65,20
d796c511-5758-49c0-bfdd-434ffc482e5e,Camiseta 383,moda,86.99,80
c32b226d-0098-425b-a032-e9ab7e3ee5a1,Panela 297,casa,260.65,73
a80a51a3-e8de-4bdb-a4ec-24acdd4c1b08,Romance 977,livros,79.66,9
53b84c3c-906b-4a48-9650-42522d32c7f3,Skate 332,esportes,761.68,72
2ec67c34-196c-4661-b8d0-f1d389a65370,Cadeira 635,casa,154.17,106
7ad1fd14-e67b-423f-b2c1-3ea32641e15f,Mochila 254,esportes,266.91,87
fb1581af-3ca5-42b1-9d1f-987ff6ef495c,Tênis de Corrida 814,esportes,364.96,133
096a6e39-3284-48ff-b2d0-094d10683284,Bola 797,esportes,179.94,114
71b2f403-c056-4c5b-9347-a09672665c1e,Autoajuda 167,livros,32.91,38
0ca9af97-bc7a-42ff-9dc2-6d1e1716119e,Smartphone 864,eletrônicos,,97
d21ed8fb-c032-4bd2-92d1-feb2d6847e52,Infantil 296,livros,35.5,122
6be03e78-eccf-4629-bd6b-c491662ee154,Cadeira 243,casa,546.54,150
aee5ceca-359a-460a-aabf-97f09d5470f0,Autoajuda 568,livros,41.98,149
7a2dd3f8-1950-4439-94e2-5fc1601481d0,Fone Bluetooth 995,eletrônicos,513.49,3
460aa72b-71b4-435c-b217-8057335db0a9,Calça Jeans 703,moda,222.04,79
c01a2c6c-4775-4aea-bb1c-d9ac2eba38ab,Boné 777,moda,60.02,43
6926bfc9-4853-4a24-88aa-c21d75627e40,Smartphone 843,eletrônicos,3293.04,127
13312307-56db-4413-ae58-2cbfac4423a0,Livro Técnico 917,livros,138.92,67
d89a65fe-de05-4a12-9559-8ac8ffd9a9b7,Notebook 669,eletrônicos,5384.03,57
412504eb-fe19-4090-bfdd-f138113a85d4,História 233,livros,91.25,59
e68f33a6-e881-4966-834a-aa8b2cbca3e1,Calça Jeans 933,moda,130.25,46
6f2f5ee9-2db8-4580-9c1f-5530ade13d62,Notebook 103,eletrônicos,5686.6,133
a900ab94-ebd7-4bbe-88d1-0387e8b278e0,Smartphone 360,eletrônicos,2750.34,98
a749626f-b3e9-4822-9a9d-647427018304,Smartphone 187,eletrônicos,1408.85,30
1cd0b025-5de8-487e-ad48-2f078256823b,Boné 667,moda,31.46,107
a5edb99c-a132-4cac-9015-54acb580ce9e,Calça Jeans 746,moda,232.28,138
9d1d92de-fa72-4807-a3ae-c428dae79161,Liquidificador 981,casa,-150.26,109
0d31ab14-8b79-4538-a55e-888c34fe61d1,Skate 945,esportes,748.02,54
45dec14b-8f39-4673-96cb-3294516ffd81,Smartphone 883,eletrônicos,2605.04,140
9875cdce-d14f-4e5d-b836-4147881ef64b,Boné 472,moda,52.75,125
cd2588b1-31dc-4c03-96ed-bc820641b749,Bola 651,esportes,163.91,78
63cc19d1-d02b-44e2-9035-20f8ae1518dd,Boné 317,moda,74.91,107
3585b60d-9377-4bb1-b384-7ac0454e1cfa,Bicicleta 353,esportes,1457.56,16
b25fc596-11b6-4644-b60f-972f4f76c656,Fone Bluetooth 588,eletrônicos,,1
64100c6a-e9a4-4f46-b361-1b6c21febd43,Autoajuda 359,livros,51.21,114
f02fe03e-0c33-4467-bffe-dab0e32e14b3,Infantil 514,livros,36.27,129
0599b406-74f1-4f27-b481-21194a1a961a,Notebook 242,eletrônicos,6945.49,64
1ff23293-1166-48fb-8a70-2fc4569f3a1b,Infantil 194,livros,30.76,4
553ebb06-1d17-4ca1-997e-1e6d6dadc6de,Calça Jeans 407,moda,125.48,68
577c587c-2631-433e-8e7c-e005e7170c96,Cadeira 682,casa,456.81,57
54fa822b-69dd-4663-b9da-5a32497a5b92,Infantil 680,livros,37.98,8
9ff8e756-a3c9-4c7c-b217-1d749d45a7af,Skate 374,esportes,460.29,99
a6c3882f-f13f-48a5-a9bb-b075e96c204f,Notebook 447,eletrônicos,4389.04,31
60a3f7bc-f790-4389-97d2-ab2ecfef4c63,Skate 231,esportes,403.3,132
4b21eecd-2972-4f4e-bdd6-9e92f0138b85,Lâmpada 177,casa,37.67,5
b7d7de06-029c-4df8-bf47-201944501f55,Notebook 416,eletrônicos,6637.35,79
79240a9c-8b06-4d5e-adbb-39f76ec72085,História 894,livros,107.5,30
0a808b97-de13-4ac6-83d4-9b64f20ce895,Jaqueta 283,moda,310.26,1
c8a5ecb1-4f46-4630-ad5c-257bc0f34d5b,Lâmpada 458,casa,19.21,102
c8198662-9757-4634-a211-297321ddd470,Cadeira 509,casa,,62
b6591c01-fe97-49e6-a949-66729c36286d,Smartphone 957,eletrônicos,3359.29,61
e486197e-7529-496b-a346-46518a391615,Notebook 360,eletrônicos,3094.24,41
80d9c1d2-f599-47ea-8abd-a8931b735103,Cadeira 887,casa,257.74,93
05621e32-f871-4eee-9921-7a276aa1d556,Boné 841,moda,59.81,37
50b82ff6-61ec-4ce1-9768-0fefc5a5f82c,Caixa de Som 802,eletrônicos,844.15,68
68b6088b-01ed-4874-acb7-5c6bd3d2fd59,Panela 606,casa,108.19,146
422fe7ea-351d-40c5-97f4-bbf356dc6c28,Romance 703,livros,60.12,133
48906480-04cc-417b-a52b-d380534c2bce,Skate 223,esportes,301.37,93
11d2ea78-0963-45c4-8b42-bdda52f376b4,Livro Técnico 746,livros,100.46,93
2889424f-7bf2-43b0-9a0b-d637044c97e8,Smart TV 716,eletrônicos,3901.14,123
9d9f689a-5289-45e6-90fd-739bc45d7cbb,Bicicleta 408,esportes,2443.42,13
aed1119e-f0bc-4166-acfd-711335f1a59b,Smart TV 691,eletrônicos,3530.39,50
1e501f4f-0540-49de-a39b-aea0a3313cc0,Boné 476,moda,76.25,134
2f3f7685-d965-4076-ad5d-382f780be703,Lâmpada 485,casa,48.19,132
cf2644c4-61fb-41e5-bd6a-14be6b66f4df,Bola 860,esportes,159.44,23
35202a69-eb52-4d7a-9b78-03e0cc15205e,Bicicleta 825,esportes,1453.15,20
4ecd04b8-c812-4eed-9e85-6cb0dde9b4aa,Boné 739,moda,37.48,128
643e28cf-a718-4fdb-8207-d3d1ec0a2b41,Fone Bluetooth 265,eletrônicos,270.66,47
6eb63beb-6f00-47e8-bfce-6c105bb3b12a,Smart TV 658,eletrônicos,1248.28,3
cbb16e7b-824c-45dd-a19a-f58f987c87cb,Mochila 131,esportes,214.01,137
15c8d0cf-cd22-4549-a139-81674024ea74,Tênis de Corrida 982,esportes,587.26,81
040d5df1-d4cf-4e6c-8a68-4b8e933a1b19,Notebook 169,eletrônicos,4593.14,127
1ced081d-f7c0-4d2a-b6f5-2593c471e8cd,Notebook 583,eletrônicos,2054.53,51
fa580008-be24-476b-9a7d-c2822ec1183a,Sofá 153,casa,1659.22,0
36c13162-cc11-4870-aee3-46983c17a6d6,Panela 191,casa,278.92,48
ecd07bcc-9e67-450a-950a-ec5d16697dd4,Caixa de Som 656,eletrônicos,458.59,29
12c9a9b9-fcf4-4ce3-8cb4-6bb78f58684f,Cadeira 984,casa,130.37,25
e20b1a02-de2d-4b6f-ab04-10276fa2017f,Bola 939,esportes,174.23,10
fa86f706-b5f3-4aea-a82d-f049b33f4357,Skate 331,esportes,,53
7e45de1b-d4ec-4076-bda4-c6332c1bdb15,Caixa de Som 920,eletrônicos,469.94,143
546618ca-d41a-4dd8-9c57-29555e2cfd15,Calça Jeans 967,moda,112.17,35
4f09067a-4403-418a-b3a1-e37256455715,Jaqueta 676,moda,296.05,94
e128331d-201f-4f2e-8dae-97de71aa0f87,Lâmpada 565,casa,31.87,94
60b72ea8-2c17-4df2-a4f7-18a69943f890,Camiseta 443,moda,49.6,112
d3c6dc46-5d0c-404a-8c3f-c80a8f79d44c,Caixa de Som 539,eletrônicos,,111
1f149705-f3a0-4763-b3dc-c21f8bc0ad09,Cadeira 362,casa,334.72,91
ec8471c5-608f-47e5-9ae8-7202746a73e9,História 389,livros,64.14,139
a88b3f17-397f-4737-bc0e-2c29ddad798e,Jaqueta 944,moda,129.92,44
72cf5f4a-3a7e-4757-aa1c-6bf0e6497d06,Notebook 769,eletrônicos,5636.18,69
e7065987-8622-47b7-b56a-46e58e4c64a5,Calça Jeans 326,moda,-234.68,124
a0413dc6-0993-44de-a15c-54cae6913190,Livro Técnico 649,livros,99.63,146
69a5ac70-2d7c-4dec-a129-02914f9083d2,Lâmpada 656,casa,43.37,27
53751eaa-fadd-4a98-a73a-8c91a6648dcc,Mochila 840,esportes,230.95,44
662be008-6ee5-49df-80c4-47773813504e,Mochila 406,esportes,144.86,66
0f98bcf0-eccb-42a4-803c-2190089887bb,Boné 866,moda,63.3,77
40986d30-e29d-4a0f-bdb6-c1c15eb5bd24,Fone Bluetooth 645,eletrônicos,112.16,66
c2fd1092-09a2-4078-965f-a0e9a846166d,Fone Bluetooth 509,eletrônicos,341.0,7
1f6d25fe-2507-4498-9f89-b35eea996c0e,Camiseta 841,moda,107.29,66
8ac85e88-edd2-469d-a693-13d08fedee3b,Skate 499,esportes,368.46,14
dc658ca9-85cd-4a0f-bcd9-91b1f79686d5,Boné 168,moda,,76
25f2fee0-aeef-4ecf-b36b-4cf3c7e05ddc,Smartphone 552,eletrônicos,2616.77,110
62471391-f3f4-427f-856b-d40a5e15dd2e,Tênis de Corrida 978,esportes,379.35,22
228f6042-acf6-4103-aca9-d136aa56b3c8,Smartphone 354,eletrônicos,2101.9,26
cb07645a-e717-4338-a3d0-8c07f0e3c622,Smartphone 362,eletrônicos,3332.86,130
168b3ff6-a0ab-4d60-bddb-6b71a9e68547,Livro Técnico 675,livros,111.05,4
4d726684-c6a4-4469-98a2-54ae66a4311a,Smart TV 228,eletrônicos,2260.31,128
e16058df-ef6b-4a1e-9427-a6b591392c27,História 438,livros,69.47,7
ab9864f8-e55c-4f26-b0c5-a6aa3c94dc4e,Bicicleta 287,esportes,2469.61,19
772f2364-8ccb-4a59-9a39-87d898b9b080,Jaqueta 794,moda,389.88,126
eaa9dd40-6430-4a8b-ab21-ee159c529f94,Tênis de Corrida 172,esportes,546.54,119
b30e463c-6d70-46a4-b469-c0d0578e018a,Mochila 861,esportes,186.72,1
d269e791-1cac-4166-8a9f-c653482cbed1,Infantil 808,livros,29.31,69
dfdf2c57-0a2a-4de3-8c5e-2f4a446a8449,Tênis de Corrida 778,esportes,244.97,0
0c6d74dc-744f-4565-9311-c0f24a07ae0d,Tênis de Corrida 413,esportes,410.16,82
dea0846b-87ab-4c27-b554-c0f4a2791b3b,Boné 820,moda,,28
805ffc6d-911d-4189-a551-77357c482c68,Jaqueta 672,moda,237.36,142
7f0d7da6-1a65-47e1-a2b7-1be76a23e71a,História 129,livros,100.84,81
d0195de5-cd81-4455-8eab-e37e898fb7cf,Livro Técnico 454,livros,83.17,33
a65cc7e1-b9ec-41fe-911e-d55c31db8950,Tênis de Corrida 465,esportes,495.41,72
69e67e9d-178a-4e06-8a6f-a1da13001477,Skate 666,esportes,761.09,93
c1c97832-650b-42a9-a833-fd359ce6e328,Tênis de Corrida 166,esportes,534.89,17
e959a6a1-dc54-43af-b53a-dd90ba21e4ab,Calça Jeans 349,moda,130.32,49
90b82616-0171-4c1b-be9d-1db35b9a940c,História 375,livros,95.69,64
00f012ac-6692-4d95-b0b5-bd8fc6aff591,Jaqueta 772,moda,188.39,48
ed00822c-b802-41c0-a9b3-9b5b8c263442,Boné 412,moda,72.44,49
ef1a7d5e-50cb-4116-9ce7-023a9a7cf180,Bola 686,esportes,164.83,83
349ced9b-f666-422c-a2a1-e01fc0ce5b4c,Cadeira 314,casa,369.03,133
c70c8e16-9f33-4313-84ad-cded6cdf78ef,Camiseta 678,moda,116.89,66
3c1f2429-7ba4-4ab5-9615-2b4d3435635c,Skate 441,esportes,783.94,101
a27c7960-a954-4778-805f-1c9a569b139b,Bicicleta 494,esportes,1403.73,19
ac694e24-5551-44b2-9b06-5e8d9a7b5f45,Bicicleta 272,esportes,1396.91,104
27d7e260-5e3d-4ca1-ac73-03f0414ac340,Notebook 232,eletrônicos,2967.32,71
20113fb5-52fa-4b3a-8981-d6ce8c1056d3,Fone Bluetooth 174,eletrônicos,487.55,64
